ID, Nazwa hotelu, Imie wlasciciela, Nazwisko Wlasciciela, Data powstania, Liczba gwiazdek, Liczba personelu, Nazwisko opiekuna, Imie opiekuna, Data urodzenia opiekuna, Plec opiekuna, Oddzial, Stanowisko, Kraj, Region, Miasto, Pensja, Waluta, Data zatrudnienia
10074,Plaza,"Wincentyna",Kiepski,2009-02-07,1,121,Jopek,"Arletta",1983-03-31,"K",ODDZ_HIS_001,Przewodnik,Hiszpania,Barcelona,CITY,7578.297171020864,USD,2017-02-19
10089,Sheraton,"Ingrid",Krawczyk,1953-06-24,1,97,Jopek,"Trzebimir",1995-05-04,"M",ODDZ_POL_008,Glowny opiekun,Polska,Pomorze,CITY,3038.647094701175,USD,2007-04-25
10082,Mercurial,"Żytomir",Krawczyk,1958-02-04,2,201,Nowak,"Grzymisław",1997-11-11,"M",ODDZ_FRA_005,Opiekun,Francja,Owernia,CITY,5464.756024539618,USD,2015-08-26
10026,Mercurial,"Donat",Kiepski,1944-07-12,2,110,Kiepski,"Rudolfa",1987-04-08,"K",ODDZ_HIS_001,Glowny opiekun,Hiszpania,Asturia,CITY,8331.562247947177,EUR,2008-11-08
10075,Mercurial,"Ksaweryna",Nowak,1959-08-14,5,154,Jopek,"Adolfina",1987-12-19,"K",ODDZ_POL_009,Opiekun,Polska,Mazury,CITY,5806.742495720738,EUR,2001-05-21
10016,Plaza,"Tomir",Nowak,1968-09-01,4,103,Krawczyk,"Burchard",1995-05-30,"M",ODDZ_FRA_008,Opiekun,Francja,Akwitania,CITY,4540.966815158084,USD,2011-04-04
10022,Plaza,"Bartosz",Nowak,1998-05-16,1,89,Kowalski,"Artus",1971-04-21,"M",ODDZ_HIS_006,Opiekun,Hiszpania,Barcelona,CITY,5065.599877264996,EUR,2008-05-01
10008,Plaza,"Jaczewoj",Jopek,1953-10-29,1,111,Jopek,"Eudoksjusz",1994-01-30,"M",ODDZ_POL_002,Opiekun,Polska,Bieszczady,CITY,2731.276169194595,PLN,2013-05-09
10035,Sheraton,"Albert",Nowak,2014-04-13,4,216,Jopek,"Wszeciech",1986-07-28,"M",ODDZ_POL_008,Opiekun,Polska,Tatry,CITY,3096.3058338137207,PLN,2008-12-11
10019,Plaza,"Leonarda",Nowak,1972-09-03,5,164,Kowalski,"Dina",1970-04-12,"K",ODDZ_POL_009,Glowny opiekun,Polska,Bieszczady,CITY,3527.6263998623076,PLN,2006-06-12
10071,Mercurial,"Donata",Kiepski,1943-11-23,3,37,Jopek,"Leopold",1978-10-21,"M",ODDZ_FRA_006,Glowny opiekun,Francja,Burgundia,CITY,7551.759484094746,PLN,2015-10-17
10001,Sheraton,"Natasza",Kiepski,1947-04-08,1,79,Kowalski,"Pryscylla",1985-08-16,"K",ODDZ_POL_001,Opiekun,Polska,Pomorze,CITY,6250.764226380396,EUR,2006-02-05
10039,Plaza,"Bohdan",Krawczyk,2005-03-19,1,178,Jopek,"Korneli",1988-03-27,"M",ODDZ_POL_001,Przewodnik,Polska,Mazury,CITY,9214.851700585225,USD,2007-07-22
10078,Plaza,"Waleriana",Kiepski,1986-05-16,1,81,Kiepski,"January",1996-03-15,"M",ODDZ_POL_006,Opiekun,Polska,Bieszczady,CITY,5662.491489324673,EUR,2004-01-16
10058,Plaza,"Dobrowiest",Jopek,1948-07-19,1,183,Jopek,"Alina",1970-09-15,"K",ODDZ_FRA_009,Przewodnik,Francja,Burgundia,CITY,9322.429358761896,EUR,2001-10-06
10095,Mercurial,"Arletta",Krawczyk,1976-08-28,3,203,Jopek,"Sylwin",1978-02-07,"M",ODDZ_POL_004,Glowny opiekun,Polska,Pomorze,CITY,9709.701820914874,USD,2015-01-01
10026,Mercurial,"Donat",Kiepski,1944-07-12,2,110,Nowak,"Uriasz",1977-10-12,"M",ODDZ_HIS_009,Przewodnik,Hiszpania,Asturia,CITY,9860.772015299917,PLN,2015-03-07
10088,Sheraton,"JÃ³zefat",Kowalski,1971-05-23,3,227,Kowalski,"Pulcheria",1979-10-04,"K",ODDZ_HIS_008,Opiekun,Hiszpania,Madryt,CITY,4746.293292539482,PLN,2011-05-11
10064,Sheraton,"Sylwester",Jopek,1951-01-25,5,42,Nowak,"Helena",1988-04-15,"K",ODDZ_HIS_001,Opiekun,Hiszpania,Barcelona,CITY,8985.383398812304,EUR,2017-07-02
10057,Sheraton,"Idzi",Nowak,1983-04-21,1,130,Kiepski,"Sylwery",1987-03-02,"M",ODDZ_POL_009,Opiekun,Polska,Tatry,CITY,5863.333544354018,PLN,2016-06-18
10070,Plaza,"Ludwina",Kiepski,1938-10-06,5,108,Kowalski,"Lamberta",1996-04-22,"K",ODDZ_POL_007,Glowny opiekun,Polska,Mazury,CITY,8297.095844919444,PLN,2006-10-30
10050,Sheraton,"Sędzisława",Krawczyk,1998-11-11,1,173,Nowak,"Ali",1979-10-11,"M",ODDZ_HIS_004,Glowny opiekun,Hiszpania,Nawarra,CITY,5717.016866126129,USD,2010-03-29
10075,Mercurial,"Ksaweryna",Nowak,1959-08-14,5,154,Kowalski,"Świeciech",1987-09-04,"M",ODDZ_POL_003,Przewodnik,Polska,Mazury,CITY,8167.808160639912,EUR,2014-07-01
10010,Plaza,"Bożysława",Kiepski,1980-10-24,4,192,Jopek,"Ozeasz",1990-07-29,"M",ODDZ_POL_004,Przewodnik,Polska,Tatry,CITY,9275.191965915936,USD,2016-06-19
10026,Mercurial,"Donat",Kiepski,1944-07-12,2,110,Krawczyk,"Włodzisław",1985-07-16,"M",ODDZ_HIS_005,Przewodnik,Hiszpania,Asturia,CITY,5674.186140305732,EUR,2004-09-03
10024,Sheraton,"Dobrogost",Nowak,1988-10-25,5,152,Kiepski,"Oskar",1996-04-02,"M",ODDZ_HIS_003,Opiekun,Hiszpania,Nawarra,CITY,9277.993989302358,USD,2001-06-09
10035,Sheraton,"Albert",Nowak,2014-04-13,4,216,Jopek,"Lidia",1984-02-27,"K",ODDZ_POL_005,Opiekun,Polska,Tatry,CITY,7782.924186143487,PLN,2002-12-26
10003,Mercurial,"Ruprecht",Krawczyk,1970-01-13,5,175,Jopek,"Adam",1973-08-19,"M",ODDZ_POL_001,Opiekun,Polska,Tatry,CITY,2809.1413794820373,USD,2012-07-25
10076,Mercurial,"Lucyna",Nowak,1989-12-27,1,200,Kiepski,"Ditta",1979-09-16,"K",ODDZ_FRA_009,Przewodnik,Francja,Owernia,CITY,5148.501705947881,USD,2011-02-20
10073,Plaza,"Toligniew",Jopek,2002-04-29,5,218,Krawczyk,"Zawisza",1992-08-23,"K",ODDZ_FRA_005,Glowny opiekun,Francja,Burgundia,CITY,2880.3642992512832,EUR,2007-05-09
10023,Mercurial,"Rut",Jopek,1983-04-08,5,186,Jopek,"Gniewosz",1994-11-30,"M",ODDZ_FRA_008,Opiekun,Francja,Owernia,CITY,7143.6148968354455,PLN,2004-08-04
10043,Plaza,"Benedykt",Kowalski,2000-02-22,5,216,Kowalski,"Bertrand",1994-08-25,"M",ODDZ_POL_004,Glowny opiekun,Polska,Bieszczady,CITY,5350.55543212453,EUR,2017-06-01
10038,Plaza,"Gustawa",Kowalski,1937-06-08,2,54,Jopek,"Zyta",1991-06-10,"K",ODDZ_HIS_008,Glowny opiekun,Hiszpania,Kantabria,CITY,2641.6932609198584,EUR,2000-01-16
10087,Sheraton,"Ulryka",Nowak,2012-05-21,5,224,Krawczyk,"Mamert",1975-01-03,"M",ODDZ_POL_003,Glowny opiekun,Polska,Tatry,CITY,4075.5827529219546,EUR,2003-08-23
10011,Mercurial,"Wiesława",Krawczyk,2004-12-26,5,128,Nowak,"Dagna",1993-11-07,"K",ODDZ_POL_009,Opiekun,Polska,Tatry,CITY,4450.903333151122,PLN,2015-04-11
10007,Sheraton,"Zenobiusz",Jopek,1954-09-13,4,81,Kowalski,"Racisław",1985-11-27,"M",ODDZ_HIS_006,Glowny opiekun,Hiszpania,Nawarra,CITY,4387.471096178006,EUR,2009-09-27
10017,Mercurial,"Angel",Jopek,1980-04-01,4,132,Jopek,"Kamelia",1991-10-01,"K",ODDZ_FRA_008,Przewodnik,Francja,Akwitania,CITY,9538.625428784875,USD,2016-06-17
10014,Plaza,"Renata",Kowalski,1936-10-21,3,178,Kowalski,"Ligia",1989-06-20,"K",ODDZ_FRA_009,Opiekun,Francja,Owernia,CITY,5867.702293100878,PLN,2015-10-01
10018,Mercurial,"Otniel",Kiepski,1938-05-28,1,35,Nowak,"Joachim",1986-02-06,"M",ODDZ_FRA_002,Opiekun,Francja,Burgundia,CITY,5044.187328835933,USD,2008-05-28
10037,Sheraton,"Cieszymir",Nowak,1934-10-01,2,147,Kowalski,"Berno",1993-06-05,"M",ODDZ_FRA_003,Opiekun,Francja,Burgundia,CITY,9347.354892550415,PLN,2011-12-28
10063,Plaza,"Hermenegild",Kiepski,1979-09-08,1,124,Krawczyk,"Edwarda",1970-08-05,"K",ODDZ_FRA_002,Przewodnik,Francja,Owernia,CITY,2718.2027943401727,USD,2010-12-30
10040,Sheraton,"Przybysław",Krawczyk,1967-11-25,5,199,Krawczyk,"Afanazy",1989-01-27,"M",ODDZ_POL_003,Opiekun,Polska,Tatry,CITY,9497.823637816104,USD,2016-03-16
10019,Plaza,"Leonarda",Nowak,1972-09-03,5,164,Krawczyk,"Siemisław",1975-06-20,"M",ODDZ_POL_005,Przewodnik,Polska,Bieszczady,CITY,5532.153895647003,EUR,2005-01-19
10066,Sheraton,"Kazimiera",Kowalski,1974-10-16,1,152,Kowalski,"Judasz",1983-08-24,"M",ODDZ_FRA_001,Opiekun,Francja,Owernia,CITY,9990.572684517918,PLN,2016-01-19
10098,Sheraton,"Dagna",Nowak,1993-07-23,5,137,Jopek,"Boguta",1998-05-11,"K",ODDZ_FRA_008,Przewodnik,Francja,Owernia,CITY,8336.698296030074,USD,2005-03-08
10003,Mercurial,"Ruprecht",Krawczyk,1970-01-13,5,175,Kiepski,"Lutomysł",1976-05-17,"M",ODDZ_POL_008,Przewodnik,Polska,Tatry,CITY,7343.179812821815,EUR,2006-10-27
10049,Sheraton,"Aureliusz",Jopek,1947-01-13,3,163,Kiepski,"Benignus",1970-05-10,"M",ODDZ_POL_008,Opiekun,Polska,Mazury,CITY,9968.504495455178,USD,2008-03-01
10038,Plaza,"Gustawa",Kowalski,1937-06-08,2,54,Kowalski,"Sydonia",1970-04-17,"K",ODDZ_HIS_004,Glowny opiekun,Hiszpania,Kantabria,CITY,6896.2020588153555,PLN,2012-11-30
10044,Mercurial,"Radek",Jopek,1997-11-25,1,135,Kowalski,"Rufin",1995-10-08,"M",ODDZ_FRA_008,Opiekun,Francja,Owernia,CITY,3266.879469374258,EUR,2015-04-17
10012,Mercurial,"Sandra",Nowak,1945-10-21,5,64,Kiepski,"Siemomysł",1983-01-30,"M",ODDZ_FRA_002,Opiekun,Francja,Akwitania,CITY,7726.652652195335,PLN,2007-12-21
10068,Plaza,"Gallina",Krawczyk,1968-06-03,2,154,Jopek,"Judasz",1994-09-03,"M",ODDZ_FRA_008,Przewodnik,Francja,Owernia,CITY,3994.9259557317937,USD,2010-12-28
10076,Mercurial,"Lucyna",Nowak,1989-12-27,1,200,Kiepski,"Radzimir",1996-08-30,"M",ODDZ_FRA_007,Opiekun,Francja,Owernia,CITY,6505.366380756019,USD,2017-07-09
10000,Sheraton,"Abdiasz",Jopek,2009-11-22,3,118,Kowalski,"Eustachy",1980-03-19,"M",ODDZ_POL_004,Przewodnik,Polska,Pomorze,CITY,7710.733337057665,EUR,2012-10-11
10000,Sheraton,"Abdiasz",Jopek,2009-11-22,3,118,Nowak,"Eliasz",1976-07-12,"M",ODDZ_POL_009,Glowny opiekun,Polska,Pomorze,CITY,6303.804282730714,PLN,2014-03-16
10063,Plaza,"Hermenegild",Kiepski,1979-09-08,1,124,Kiepski,"Szarlota",1995-12-03,"K",ODDZ_FRA_008,Opiekun,Francja,Owernia,CITY,7043.590230519509,PLN,2013-09-13
10056,Plaza,"Korneli",Kowalski,1995-09-13,5,156,Nowak,"Włodziwoj",1986-09-18,"M",ODDZ_FRA_001,Opiekun,Francja,Akwitania,CITY,9295.117153774832,PLN,2013-07-16
10072,Mercurial,"Remigiusz",Krawczyk,1949-01-04,3,72,Nowak,"Waleria",1986-09-24,"K",ODDZ_HIS_008,Glowny opiekun,Hiszpania,Murcja,CITY,7480.794843179478,EUR,2012-04-12
10051,Mercurial,"Olaf",Kowalski,2005-12-11,4,115,Kiepski,"Karol",1991-08-27,"M",ODDZ_FRA_006,Przewodnik,Francja,Owernia,CITY,9967.71357408923,EUR,2006-03-29
10010,Plaza,"Bożysława",Kiepski,1980-10-24,4,192,Nowak,"Diana",1997-10-07,"K",ODDZ_POL_009,Glowny opiekun,Polska,Tatry,CITY,9148.610066163288,PLN,2000-10-22
10071,Mercurial,"Donata",Kiepski,1943-11-23,3,37,Nowak,"Toma",1989-09-01,"K",ODDZ_FRA_007,Opiekun,Francja,Burgundia,CITY,8618.704420982216,EUR,2004-08-14
10067,Sheraton,"Samuel",Kowalski,1975-07-07,1,212,Kowalski,"Włodziwoj",1984-08-04,"M",ODDZ_POL_006,Opiekun,Polska,Mazury,CITY,6951.9979230288345,EUR,2002-12-17
10054,Plaza,"Waleria",Krawczyk,1994-04-21,2,194,Jopek,"Warcisław",1984-10-03,"M",ODDZ_HIS_004,Przewodnik,Hiszpania,Kantabria,CITY,5144.247690408006,EUR,2016-09-24
10099,Sheraton,"Bożywoj",Jopek,1967-08-25,2,186,Kowalski,"Rudolfa",1984-02-23,"K",ODDZ_FRA_005,Glowny opiekun,Francja,Owernia,CITY,7235.007610761281,USD,2003-01-20
10083,Sheraton,"Dobrawa",Kiepski,1949-05-17,3,76,Kiepski,"Narcyz",1981-10-01,"M",ODDZ_FRA_007,Przewodnik,Francja,Owernia,CITY,4613.240218208728,EUR,2012-05-05
10069,Mercurial,"Irena",Krawczyk,1933-12-17,4,158,Kiepski,"Dobronieg",1994-10-05,"M",ODDZ_HIS_006,Glowny opiekun,Hiszpania,Asturia,CITY,7299.329028962137,USD,2016-11-20
10074,Plaza,"Wincentyna",Kiepski,2009-02-07,1,121,Nowak,"Władysława",1991-04-24,"K",ODDZ_HIS_005,Opiekun,Hiszpania,Barcelona,CITY,4123.794537270433,PLN,2003-10-20
10018,Mercurial,"Otniel",Kiepski,1938-05-28,1,35,Nowak,"Saturnina",1996-10-25,"K",ODDZ_FRA_009,Opiekun,Francja,Burgundia,CITY,4812.380804547464,USD,2008-12-09
10062,Plaza,"Radomiła",Jopek,1966-03-09,5,79,Jopek,"Prosper",1974-06-29,"M",ODDZ_FRA_004,Glowny opiekun,Francja,Owernia,CITY,3009.342310270944,PLN,2006-04-21
10095,Mercurial,"Arletta",Krawczyk,1976-08-28,3,203,Kiepski,"Laurencjusz",1970-05-10,"M",ODDZ_POL_001,Opiekun,Polska,Pomorze,CITY,3785.522563005144,EUR,2000-02-29
10036,Sheraton,"Mieczysław",Jopek,1937-03-15,2,168,Jopek,"Fryderyka",1975-06-29,"K",ODDZ_POL_002,Glowny opiekun,Polska,Bieszczady,CITY,6500.630225696904,USD,2013-08-22
10087,Sheraton,"Ulryka",Nowak,2012-05-21,5,224,Kowalski,"Tacjusz",1985-10-20,"M",ODDZ_POL_005,Opiekun,Polska,Tatry,CITY,7159.67390223127,USD,2005-05-03
10005,Mercurial,"Romuald",Jopek,1962-07-31,2,170,Kowalski,"Kunegunda",1986-10-25,"K",ODDZ_HIS_009,Glowny opiekun,Hiszpania,Asturia,CITY,2951.6088707638983,PLN,2000-08-12
10074,Plaza,"Wincentyna",Kiepski,2009-02-07,1,121,Kiepski,"Karol",1981-03-20,"M",ODDZ_HIS_005,Przewodnik,Hiszpania,Barcelona,CITY,7552.115851840858,EUR,2001-09-23
10085,Sheraton,"Małgorzata",Jopek,1970-02-16,4,113,Kowalski,"Agaton",1991-01-27,"M",ODDZ_HIS_006,Przewodnik,Hiszpania,Madryt,CITY,7883.809253755031,PLN,2015-06-07
10012,Mercurial,"Sandra",Nowak,1945-10-21,5,64,Krawczyk,"Ubald",1986-03-09,"M",ODDZ_FRA_009,Przewodnik,Francja,Akwitania,CITY,8145.130110528158,USD,2005-06-09
10082,Mercurial,"Żytomir",Krawczyk,1958-02-04,2,201,Krawczyk,"Niemir",1979-04-03,"M",ODDZ_FRA_006,Glowny opiekun,Francja,Owernia,CITY,2043.093386269883,EUR,2013-06-09
10045,Plaza,"Augustyn",Nowak,1946-12-22,1,204,Kiepski,"Jaśmina",1988-12-02,"K",ODDZ_POL_007,Opiekun,Polska,Mazury,CITY,2322.015607183295,PLN,2011-04-14
10033,Plaza,"Herakles",Kiepski,1935-08-06,1,96,Kiepski,"Ozanna",1985-08-28,"K",ODDZ_FRA_002,Glowny opiekun,Francja,Owernia,CITY,3286.9393794350894,USD,2003-08-04
10009,Plaza,"Wielisława",Nowak,1997-08-20,4,72,Krawczyk,"Wielisława",1989-01-25,"K",ODDZ_FRA_006,Przewodnik,Francja,Owernia,CITY,6982.834921405243,USD,2006-09-08
10027,Mercurial,"Emanuela",Krawczyk,1993-12-31,3,221,Krawczyk,"Wolfgang",1997-04-30,"M",ODDZ_POL_002,Glowny opiekun,Polska,Mazury,CITY,8596.656425963687,USD,2003-09-24
10045,Plaza,"Augustyn",Nowak,1946-12-22,1,204,Jopek,"Cyrus",1978-09-08,"M",ODDZ_POL_004,Przewodnik,Polska,Mazury,CITY,9281.087704587044,USD,2007-12-16
10013,Mercurial,"Wirgiliusz",Kowalski,1979-03-26,1,228,Krawczyk,"Szczęsny",1984-01-31,"M",ODDZ_HIS_001,Przewodnik,Hiszpania,Murcja,CITY,5024.850811107866,USD,2013-11-29
10026,Mercurial,"Donat",Kiepski,1944-07-12,2,110,Kowalski,"Antoni",1982-10-11,"M",ODDZ_HIS_009,Glowny opiekun,Hiszpania,Asturia,CITY,8747.09598904142,EUR,2006-04-23
10006,Plaza,"Abdiasz",Kiepski,1933-07-28,4,154,Jopek,"Wawrzyniec",1990-02-07,"M",ODDZ_POL_004,Glowny opiekun,Polska,Bieszczady,CITY,8393.442723327427,EUR,2006-11-12
10054,Plaza,"Waleria",Krawczyk,1994-04-21,2,194,Jopek,"Cieszybor",1986-08-24,"M",ODDZ_HIS_001,Glowny opiekun,Hiszpania,Kantabria,CITY,9388.328241214196,PLN,2009-10-20
10055,Plaza,"Grzymisław",Jopek,1991-05-12,4,72,Krawczyk,"Tymon",1977-06-19,"M",ODDZ_FRA_009,Opiekun,Francja,Burgundia,CITY,3151.73572570541,PLN,2004-06-19
10053,Plaza,"Axel",Nowak,1941-03-30,5,225,Nowak,"Elwira",1977-12-13,"K",ODDZ_FRA_008,Przewodnik,Francja,Owernia,CITY,9926.001976550851,USD,2014-04-29
10062,Plaza,"Radomiła",Jopek,1966-03-09,5,79,Jopek,"Herakles",1986-07-11,"M",ODDZ_FRA_008,Przewodnik,Francja,Owernia,CITY,4605.392142717457,PLN,2003-11-28
10045,Plaza,"Augustyn",Nowak,1946-12-22,1,204,Krawczyk,"Manuela",1973-03-26,"K",ODDZ_POL_008,Opiekun,Polska,Mazury,CITY,5449.735325706031,USD,2009-01-01
10074,Plaza,"Wincentyna",Kiepski,2009-02-07,1,121,Kowalski,"Kordelia",1971-04-06,"K",ODDZ_HIS_004,Opiekun,Hiszpania,Barcelona,CITY,2614.667370279368,USD,2005-07-17
10050,Sheraton,"Sędzisława",Krawczyk,1998-11-11,1,173,Krawczyk,"Absalon",1975-12-13,"M",ODDZ_HIS_002,Opiekun,Hiszpania,Nawarra,CITY,9204.058015249964,PLN,2003-02-01
10006,Plaza,"Abdiasz",Kiepski,1933-07-28,4,154,Kiepski,"Nelly",1984-04-22,"M",ODDZ_POL_002,Przewodnik,Polska,Bieszczady,CITY,1623.9795198840702,PLN,2005-06-27
10001,Sheraton,"Natasza",Kiepski,1947-04-08,1,79,Kowalski,"Probus",1984-01-12,"M",ODDZ_POL_003,Glowny opiekun,Polska,Pomorze,CITY,3166.9953532261957,USD,2007-10-14
10028,Sheraton,"Ursyn",Kiepski,1969-06-25,3,224,Kiepski,"Sławoj",1993-05-08,"M",ODDZ_HIS_006,Przewodnik,Hiszpania,Barcelona,CITY,4856.233896828362,EUR,2002-08-06
10076,Mercurial,"Lucyna",Nowak,1989-12-27,1,200,Krawczyk,"Kordelia",1994-12-28,"K",ODDZ_FRA_004,Opiekun,Francja,Owernia,CITY,2604.249419240055,PLN,2013-06-26
10082,Mercurial,"Żytomir",Krawczyk,1958-02-04,2,201,Krawczyk,"Czechoń",1990-03-12,"M",ODDZ_FRA_002,Opiekun,Francja,Owernia,CITY,3587.4871405143194,USD,2013-01-26
10076,Mercurial,"Lucyna",Nowak,1989-12-27,1,200,Jopek,"Wiwanna",1970-02-13,"K",ODDZ_FRA_004,Przewodnik,Francja,Owernia,CITY,1550.28489036542,EUR,2012-11-16
10061,Plaza,"Renat",Jopek,1992-03-13,1,138,Kiepski,"Rufus",1978-01-01,"M",ODDZ_POL_008,Przewodnik,Polska,Bieszczady,CITY,6137.366605317505,PLN,2010-06-20
10099,Sheraton,"Bożywoj",Jopek,1967-08-25,2,186,Krawczyk,"Pelagiusz",1993-10-09,"M",ODDZ_FRA_008,Glowny opiekun,Francja,Owernia,CITY,3101.0145601660033,USD,2008-09-21
10003,Mercurial,"Ruprecht",Krawczyk,1970-01-13,5,175,Nowak,"Sławomir",1977-05-19,"M",ODDZ_POL_001,Opiekun,Polska,Tatry,CITY,3739.488870801742,USD,2014-09-17
10021,Sheraton,"Pius",Jopek,1956-11-25,2,203,Nowak,"Wielisława",1995-06-24,"K",ODDZ_POL_001,Przewodnik,Polska,Pomorze,CITY,8404.011604841791,USD,2013-07-18
10003,Mercurial,"Ruprecht",Krawczyk,1970-01-13,5,175,Jopek,"Unisław",1985-01-05,"M",ODDZ_POL_007,Przewodnik,Polska,Tatry,CITY,3531.0516436574585,PLN,2002-11-29
10018,Mercurial,"Otniel",Kiepski,1938-05-28,1,35,Nowak,"Lechosław",1987-06-18,"M",ODDZ_FRA_009,Przewodnik,Francja,Burgundia,CITY,1880.134787875174,EUR,2010-09-16
10071,Mercurial,"Donata",Kiepski,1943-11-23,3,37,Jopek,"Cecyliusz",1977-04-20,"M",ODDZ_FRA_001,Opiekun,Francja,Burgundia,CITY,2055.5670261441596,PLN,2017-05-10
10096,Mercurial,"Zenon",Kowalski,1983-10-19,5,183,Jopek,"Hermenegilda",1994-12-13,"K",ODDZ_POL_002,Glowny opiekun,Polska,Pomorze,CITY,2082.4971754886515,EUR,2003-09-20
10018,Mercurial,"Otniel",Kiepski,1938-05-28,1,35,Nowak,"Nadbor",1980-11-28,"M",ODDZ_FRA_001,Opiekun,Francja,Burgundia,CITY,5526.850964600442,USD,2014-06-30
10048,Mercurial,"Zefiryna",Kowalski,1985-01-29,4,78,Krawczyk,"Sulisław",1988-08-27,"M",ODDZ_FRA_009,Glowny opiekun,Francja,Burgundia,CITY,4565.49251160842,USD,2010-01-06
10088,Sheraton,"JÃ³zefat",Kowalski,1971-05-23,3,227,Kowalski,"Kalistrat",1996-06-06,"M",ODDZ_HIS_002,Przewodnik,Hiszpania,Madryt,CITY,8390.299265631638,USD,2003-01-09
10095,Mercurial,"Arletta",Krawczyk,1976-08-28,3,203,Kiepski,"Kondrad",1992-09-20,"M",ODDZ_POL_005,Glowny opiekun,Polska,Pomorze,CITY,1644.2290586733727,PLN,2004-04-30
10067,Sheraton,"Samuel",Kowalski,1975-07-07,1,212,Kiepski,"Scholastyka",1997-11-17,"K",ODDZ_POL_008,Opiekun,Polska,Mazury,CITY,3717.5224441525647,PLN,2016-12-16
10048,Mercurial,"Zefiryna",Kowalski,1985-01-29,4,78,Jopek,"Kwiryn",1974-01-02,"M",ODDZ_FRA_008,Opiekun,Francja,Burgundia,CITY,2289.393786823817,USD,2004-08-01
10084,Mercurial,"Trzebisław",Nowak,1953-12-15,1,77,Krawczyk,"Doris",1976-03-07,"M",ODDZ_HIS_006,Glowny opiekun,Hiszpania,Asturia,CITY,6098.151767379244,EUR,2008-05-22
10045,Plaza,"Augustyn",Nowak,1946-12-22,1,204,Kowalski,"Dzierżymir",1992-02-29,"M",ODDZ_POL_008,Glowny opiekun,Polska,Mazury,CITY,2009.2595720768497,EUR,2015-05-19
10023,Mercurial,"Rut",Jopek,1983-04-08,5,186,Nowak,"Malwina",1993-09-21,"K",ODDZ_FRA_001,Opiekun,Francja,Owernia,CITY,9957.440097864383,USD,2008-11-14
10098,Sheraton,"Dagna",Nowak,1993-07-23,5,137,Kowalski,"Marcjan",1989-09-03,"M",ODDZ_FRA_002,Opiekun,Francja,Owernia,CITY,3861.97571019211,EUR,2000-01-17
10007,Sheraton,"Zenobiusz",Jopek,1954-09-13,4,81,Jopek,"Malina",1984-01-23,"K",ODDZ_HIS_008,Glowny opiekun,Hiszpania,Nawarra,CITY,9594.896005503917,USD,2016-01-30
10011,Mercurial,"Wiesława",Krawczyk,2004-12-26,5,128,Kowalski,"Ita",1976-01-28,"K",ODDZ_POL_006,Przewodnik,Polska,Tatry,CITY,7453.691309665757,USD,2013-09-04
10054,Plaza,"Waleria",Krawczyk,1994-04-21,2,194,Krawczyk,"Bogdan",1989-07-09,"M",ODDZ_HIS_003,Glowny opiekun,Hiszpania,Kantabria,CITY,6925.38865760218,PLN,2017-07-20
10017,Mercurial,"Angel",Jopek,1980-04-01,4,132,Jopek,"Żywia",1973-05-22,"K",ODDZ_FRA_002,Przewodnik,Francja,Akwitania,CITY,7742.320427833737,EUR,2005-07-01
10086,Sheraton,"Marietta",Krawczyk,1941-12-30,5,165,Kiepski,"Rodryg",1987-03-25,"M",ODDZ_FRA_007,Glowny opiekun,Francja,Owernia,CITY,5926.083707186333,USD,2000-08-03
10045,Plaza,"Augustyn",Nowak,1946-12-22,1,204,Jopek,"Tyburcjusz",1971-10-04,"M",ODDZ_POL_008,Opiekun,Polska,Mazury,CITY,7273.492411430245,USD,2008-02-17
10090,Sheraton,"Uniedrog",Nowak,2015-08-26,4,225,Krawczyk,"Janisław",1973-05-07,"M",ODDZ_FRA_007,Glowny opiekun,Francja,Owernia,CITY,7586.77362385151,USD,2009-06-24
10068,Plaza,"Gallina",Krawczyk,1968-06-03,2,154,Nowak,"Bożeciech",1986-07-07,"M",ODDZ_FRA_008,Przewodnik,Francja,Owernia,CITY,9837.831970547808,PLN,2003-12-22
10007,Sheraton,"Zenobiusz",Jopek,1954-09-13,4,81,Krawczyk,"Ernest",1980-03-10,"M",ODDZ_HIS_004,Przewodnik,Hiszpania,Nawarra,CITY,2623.472239834249,PLN,2008-10-04
10043,Plaza,"Benedykt",Kowalski,2000-02-22,5,216,Nowak,"Leszek",1978-01-09,"M",ODDZ_POL_001,Opiekun,Polska,Bieszczady,CITY,1969.6010541397854,PLN,2003-03-16
10099,Sheraton,"Bożywoj",Jopek,1967-08-25,2,186,Krawczyk,"Bożysław",1982-04-28,"M",ODDZ_FRA_006,Glowny opiekun,Francja,Owernia,CITY,1725.9322070396374,PLN,2016-05-05
10011,Mercurial,"Wiesława",Krawczyk,2004-12-26,5,128,Krawczyk,"Epifania",1992-02-08,"K",ODDZ_POL_001,Opiekun,Polska,Tatry,CITY,2169.2377394698406,EUR,2000-04-28
10004,Sheraton,"Patrycja",Jopek,1952-02-04,3,216,Kiepski,"Roland",1971-03-29,"M",ODDZ_HIS_009,Glowny opiekun,Hiszpania,Madryt,CITY,6227.550078369497,USD,2001-01-04
10010,Plaza,"Bożysława",Kiepski,1980-10-24,4,192,Kiepski,"Jaropełk",1987-09-22,"M",ODDZ_POL_006,Glowny opiekun,Polska,Tatry,CITY,2388.4606400121497,EUR,2017-01-25
